"id","lat","lon","date","precip_daily_sum","precip_daily_sum_1","precip_daily_sum_3","precip_daily_sum_7"
3,23.8,90.37,2020-10-14,2.1,2.7,4.3,12.2
3,23.8,90.37,2020-10-15,1.4,3.5,4.3,7.1
3,23.8,90.37,2020-10-16,0.3,1.7,4.4,6.4
3,23.8,90.37,2020-10-17,0,0.3,3.8,6.2
3,23.8,90.37,2020-10-18,4.6,4.6,6.3,10.6
3,23.8,90.37,2020-10-19,4.5,9.1,9.4,13.7
3,23.8,90.37,2020-10-20,2.6,7.1,11.7,16.1
3,23.8,90.37,2020-10-21,5.5,8.1,17.2,21
3,23.8,90.37,2020-10-22,69.5,75,82.1,88.4
3,23.8,90.37,2020-10-23,65.8,135.3,143.4,152.8
3,23.8,90.37,2020-10-24,5.5,71.3,146.3,158
3,23.8,90.37,2020-10-25,1.9,7.4,142.7,159.9
3,23.8,90.37,2020-10-26,0,1.9,73.2,155.3
3,23.8,90.37,2020-10-27,0,0,7.4,150.8
3,23.8,90.37,2020-10-28,0,0,1.9,148.2
3,23.8,90.37,2020-10-29,0,0,0,142.7
3,23.8,90.37,2020-10-30,0,0,0,73.2
3,23.8,90.37,2020-10-31,6.2,6.2,6.2,13.6
3,23.8,90.37,2020-11-01,4.4,10.6,10.6,12.5
3,23.8,90.37,2020-11-02,1.2,5.6,11.8,11.8
3,23.8,90.37,2020-11-03,1.8,3,13.6,13.6
3,23.8,90.37,2020-11-04,0.2,2,7.6,13.8
3,23.8,90.37,2020-11-05,0,0.2,3.2,13.8
3,23.8,90.37,2020-11-06,0,0,2,13.8
3,23.8,90.37,2020-11-07,0,0,0.2,13.8
3,23.8,90.37,2020-11-08,0,0,0,7.6
3,23.8,90.37,2020-11-09,0,0,0,3.2
3,23.8,90.37,2020-11-10,0,0,0,2
3,23.8,90.37,2020-11-11,0,0,0,0.2
3,23.8,90.37,2020-11-12,0,0,0,0
3,23.8,90.37,2020-11-13,0,0,0,0
3,23.8,90.37,2020-11-14,0,0,0,0
3,23.8,90.37,2020-11-15,0,0,0,0
3,23.8,90.37,2020-11-16,0,0,0,0
3,23.8,90.37,2020-11-17,0,0,0,0
3,23.8,90.37,2020-11-18,0,0,0,0
3,23.8,90.37,2020-11-19,0.1,0.1,0.1,0.1
3,23.8,90.37,2020-11-20,0.8,0.9,0.9,0.9
3,23.8,90.37,2020-11-21,12.5,13.3,13.4,13.4
3,23.8,90.37,2020-11-22,0,12.5,13.4,13.4
3,23.8,90.37,2020-11-23,0,0,13.3,13.4
3,23.8,90.37,2020-11-24,0,0,12.5,13.4
3,23.8,90.37,2020-11-25,0,0,0,13.4
3,23.8,90.37,2020-11-26,0,0,0,13.4
3,23.8,90.37,2020-11-27,0,0,0,13.3
3,23.8,90.37,2020-11-28,0,0,0,12.5
3,23.8,90.37,2020-11-29,0,0,0,0
3,23.8,90.37,2020-11-30,0,0,0,0
3,23.8,90.37,2020-12-01,0,0,0,0
3,23.8,90.37,2020-12-02,0,0,0,0
3,23.8,90.37,2020-12-03,0,0,0,0
3,23.8,90.37,2020-12-04,0,0,0,0
3,23.8,90.37,2020-12-05,0,0,0,0
3,23.8,90.37,2020-12-06,0,0,0,0
3,23.8,90.37,2020-12-07,0,0,0,0
3,23.8,90.37,2020-12-08,0,0,0,0
3,23.8,90.37,2020-12-09,0,0,0,0
3,23.8,90.37,2020-12-10,0,0,0,0
3,23.8,90.37,2020-12-11,0,0,0,0
3,23.8,90.37,2020-12-12,0,0,0,0
3,23.8,90.37,2020-12-13,0,0,0,0
3,23.8,90.37,2020-12-14,0,0,0,0
3,23.8,90.37,2020-12-15,0,0,0,0
3,23.8,90.37,2020-12-16,0,0,0,0
3,23.8,90.37,2020-12-17,0,0,0,0
3,23.8,90.37,2020-12-18,0,0,0,0
3,23.8,90.37,2020-12-19,0,0,0,0
3,23.8,90.37,2020-12-20,0,0,0,0
3,23.8,90.37,2020-12-21,0,0,0,0
3,23.8,90.37,2020-12-22,0,0,0,0
3,23.8,90.37,2020-12-23,0,0,0,0
3,23.8,90.37,2020-12-24,0,0,0,0
3,23.8,90.37,2020-12-25,0,0,0,0
3,23.8,90.37,2020-12-26,0,0,0,0
3,23.8,90.37,2020-12-27,0,0,0,0
3,23.8,90.37,2020-12-28,0,0,0,0
3,23.8,90.37,2020-12-29,0,0,0,0
3,23.8,90.37,2020-12-30,0,0,0,0
3,23.8,90.37,2020-12-31,0,0,0,0
3,23.8,90.37,2021-01-01,0,0,0,0
3,23.8,90.37,2021-01-02,0,0,0,0
3,23.8,90.37,2021-01-03,0,0,0,0
3,23.8,90.37,2021-01-04,0,0,0,0
3,23.8,90.37,2021-01-05,0,0,0,0
3,23.8,90.37,2021-01-06,0,0,0,0
3,23.8,90.37,2021-01-07,0,0,0,0
3,23.8,90.37,2021-01-08,0,0,0,0
3,23.8,90.37,2021-01-09,0,0,0,0
3,23.8,90.37,2021-01-10,0,0,0,0
3,23.8,90.37,2021-01-11,0.1,0.1,0.1,0.1
3,23.8,90.37,2021-01-12,0,0.1,0.1,0.1
3,23.8,90.37,2021-01-13,0,0,0.1,0.1
3,23.8,90.37,2021-01-14,0,0,0.1,0.1
3,23.8,90.37,2021-01-15,0,0,0,0.1
3,23.8,90.37,2021-01-16,0,0,0,0.1
3,23.8,90.37,2021-01-17,0,0,0,0.1
3,23.8,90.37,2021-01-18,0,0,0,0.1
3,23.8,90.37,2021-01-19,0,0,0,0
3,23.8,90.37,2021-01-20,2.1,2.1,2.1,2.1
3,23.8,90.37,2021-01-21,0,2.1,2.1,2.1
3,23.8,90.37,2021-01-22,0,0,2.1,2.1
3,23.8,90.37,2021-01-23,0,0,2.1,2.1
3,23.8,90.37,2021-01-24,0,0,0,2.1
3,23.8,90.37,2021-01-25,0,0,0,2.1
3,23.8,90.37,2021-01-26,0,0,0,2.1
3,23.8,90.37,2021-01-27,0,0,0,2.1
3,23.8,90.37,2021-01-28,0,0,0,0
3,23.8,90.37,2021-01-29,0,0,0,0
3,23.8,90.37,2021-01-30,0,0,0,0
3,23.8,90.37,2021-01-31,0,0,0,0
3,23.8,90.37,2021-02-01,0,0,0,0
3,23.8,90.37,2021-02-02,0,0,0,0
3,23.8,90.37,2021-02-03,0,0,0,0
3,23.8,90.37,2021-02-04,0,0,0,0
3,23.8,90.37,2021-02-05,0,0,0,0
3,23.8,90.37,2021-02-06,0,0,0,0
3,23.8,90.37,2021-02-07,0,0,0,0
3,23.8,90.37,2021-02-08,0,0,0,0
3,23.8,90.37,2021-02-09,0,0,0,0
3,23.8,90.37,2021-02-10,0,0,0,0
3,23.8,90.37,2021-02-11,0,0,0,0
3,23.8,90.37,2021-02-12,0,0,0,0
3,23.8,90.37,2021-02-13,0,0,0,0
3,23.8,90.37,2021-02-14,0,0,0,0
3,23.8,90.37,2021-02-15,0,0,0,0
3,23.8,90.37,2021-02-16,0,0,0,0
3,23.8,90.37,2021-02-17,0,0,0,0
3,23.8,90.37,2021-02-18,0,0,0,0
3,23.8,90.37,2021-02-19,0,0,0,0
3,23.8,90.37,2021-02-20,0,0,0,0
3,23.8,90.37,2021-02-21,0,0,0,0
3,23.8,90.37,2021-02-22,0,0,0,0
3,23.8,90.37,2021-02-23,0,0,0,0
3,23.8,90.37,2021-02-24,0,0,0,0
3,23.8,90.37,2021-02-25,0,0,0,0
3,23.8,90.37,2021-02-26,0,0,0,0
3,23.8,90.37,2021-02-27,0,0,0,0
3,23.8,90.37,2021-02-28,0,0,0,0
3,23.8,90.37,2021-03-01,0,0,0,0
3,23.8,90.37,2021-03-02,0,0,0,0
3,23.8,90.37,2021-03-03,0.1,0.1,0.1,0.1
3,23.8,90.37,2021-03-04,0,0.1,0.1,0.1
3,23.8,90.37,2021-03-05,0.4,0.4,0.5,0.5
3,23.8,90.37,2021-03-06,0,0.4,0.5,0.5
3,23.8,90.37,2021-03-07,0,0,0.4,0.5
3,23.8,90.37,2021-03-08,0.1,0.1,0.5,0.6
3,23.8,90.37,2021-03-09,0.1,0.2,0.2,0.7
3,23.8,90.37,2021-03-10,0.9,1,1.1,1.6
