"id","date","lon","lat","esi_daily_avg","observed","esi_daily_avg_5","esi_daily_avg_10","esi_daily_avg_20"
3,2020-08-02,90.37,23.81,-0.48768621470247,0,-0.557070315948554,-0.626454417194639,-0.765222619686808
3,2020-08-03,90.37,23.81,-0.459932574204036,0,-0.529316675450121,-0.598700776696205,-0.737468979188374
3,2020-08-04,90.37,23.81,-0.432178933705602,0,-0.501563034951687,-0.570947136197771,-0.70971533868994
3,2020-08-05,90.37,23.81,-0.404425293207169,0,-0.473809394453253,-0.543193495699338,-0.681961698191507
3,2020-08-06,90.37,23.81,-0.376671652708735,0,-0.446055753954819,-0.515439855200904,-0.654208057693073
3,2020-08-07,90.37,23.81,-0.348918012210301,0,-0.418302113456386,-0.48768621470247,-0.626454417194639
3,2020-08-08,90.37,23.81,-0.321164371711867,0,-0.390548472957952,-0.459932574204036,-0.598700776696205
3,2020-08-09,90.37,23.81,-0.293410731213434,0,-0.362794832459518,-0.432178933705602,-0.570947136197771
3,2020-08-10,90.37,23.81,-0.265657090715,0,-0.335041191961084,-0.404425293207169,-0.543193495699338
3,2020-08-11,90.37,23.81,-0.237903450216566,0,-0.30728755146265,-0.376671652708735,-0.515439855200904
3,2020-08-12,90.37,23.81,-0.210149809718132,1,-0.279533910964217,-0.348918012210301,-0.48768621470247
3,2020-08-13,90.37,23.81,-0.217253237962723,0,-0.257589781922954,-0.324333196143051,-0.461592434620371
3,2020-08-14,90.37,23.81,-0.224356666207314,0,-0.241455164338861,-0.302917204506986,-0.437158514954606
3,2020-08-15,90.37,23.81,-0.231460094451904,0,-0.23113005821194,-0.284670037302104,-0.414384455705176
3,2020-08-16,90.37,23.81,-0.238563522696495,0,-0.226614463542189,-0.269591694528406,-0.39327025687208
3,2020-08-17,90.37,23.81,-0.245666950941086,0,-0.227908380329609,-0.257682176185893,-0.373815918455319
3,2020-08-18,90.37,23.81,-0.252770379185677,0,-0.2350118085742,-0.248941482274563,-0.356021440454892
3,2020-08-19,90.37,23.81,-0.259873807430267,1,-0.24211523681879,-0.243369612794418,-0.3398868228708
3,2020-08-20,90.37,23.81,-0.256293745977538,0,-0.247438083447161,-0.239995341409336,-0.324903328098407
3,2020-08-21,90.37,23.81,-0.252713684524809,0,-0.250980348459312,-0.238818668119319,-0.311070956137716
3,2020-08-22,90.37,23.81,-0.249133623072079,0,-0.252742031855243,-0.239839592924366,-0.298389706988724
3,2020-08-23,90.37,23.81,-0.24555356161935,0,-0.252723133634953,-0.243058115824476,-0.286859580651433
3,2020-08-24,90.37,23.81,-0.241973500166621,0,-0.250923653798444,-0.245305412388467,-0.276480577125841
3,2020-08-25,90.37,23.81,-0.238393438713891,0,-0.247343592345715,-0.246581482616338,-0.26725269641195
3,2020-08-26,90.37,23.81,-0.234813377261162,1,-0.243763530892985,-0.246886326508089,-0.259175938509759
3,2020-08-27,90.37,23.81,-0.230691290327481,0,-0.240093131860097,-0.246170669019996,-0.252224492682081
3,2020-08-28,90.37,23.81,-0.2265692033938,0,-0.236332395247051,-0.244434510152061,-0.246398358928914
3,2020-08-29,90.37,23.81,-0.222447116460119,0,-0.232481321053846,-0.241677849904283,-0.241697537250259
3,2020-08-30,90.37,23.81,-0.218325029526438,0,-0.228539909280482,-0.237900688276662,-0.238122027646117
3,2020-08-31,90.37,23.81,-0.214202942592757,0,-0.224508159926959,-0.234074251605319,-0.235671830116486
3,2020-09-01,90.37,23.81,-0.210080855659076,0,-0.220386072993279,-0.230198539890252,-0.234346944661368
