"id","lat","lon","date","temp_daily_atu","temp_daily_atu_1","temp_daily_atu_5","temp_daily_atu_10"
2,23.8,90.37,2020-05-03,25.725,51.3458333333333,151.975,276.145833333333
2,23.8,90.37,2020-05-04,27.1083333333333,52.8333333333333,154.454166666667,278.520833333333
2,23.8,90.37,2020-05-05,28.1625,55.2708333333333,157.866666666667,282.041666666667
2,23.8,90.37,2020-05-06,26.9625,55.125,159.316666666667,284.495833333333
2,23.8,90.37,2020-05-07,27.4291666666667,54.3916666666667,161.008333333333,287.170833333333
2,23.8,90.37,2020-05-08,27.2708333333333,54.7,162.658333333333,288.908333333333
2,23.8,90.37,2020-05-09,28.1666666666667,55.4375,165.1,292.445833333333
2,23.8,90.37,2020-05-10,28.6291666666667,56.7958333333333,166.620833333333,296.325
2,23.8,90.37,2020-05-11,29.4333333333333,58.0625,167.891666666667,300.245833333333
2,23.8,90.37,2020-05-12,29.725,59.1583333333333,170.654166666667,304.233333333333
2,23.8,90.37,2020-05-13,28.3708333333333,58.0958333333333,171.595833333333,306.983333333333
2,23.8,90.37,2020-05-14,28.5541666666667,56.925,172.879166666667,309.8125
2,23.8,90.37,2020-05-15,27.7416666666667,56.2958333333333,172.454166666667,310.445833333333
2,23.8,90.37,2020-05-16,29.6041666666667,57.3458333333333,173.429166666667,311.8875
2,23.8,90.37,2020-05-17,29.7333333333333,59.3375,173.729166666667,314.658333333333
2,23.8,90.37,2020-05-18,29.5583333333333,59.2916666666667,173.5625,316.7875
2,23.8,90.37,2020-05-19,28.0416666666667,57.6,173.233333333333,317.558333333333
2,23.8,90.37,2020-05-20,26.9083333333333,54.95,171.5875,316.3
2,23.8,90.37,2020-05-21,27.1583333333333,54.0666666666667,171.004166666667,314.829166666667
2,23.8,90.37,2020-05-22,27.5291666666667,54.6875,168.929166666667,312.925
2,23.8,90.37,2020-05-23,29.3416666666667,56.8708333333333,168.5375,312.541666666667
2,23.8,90.37,2020-05-24,28.975,58.3166666666667,167.954166666667,313.145833333333
2,23.8,90.37,2020-05-25,29.3166666666667,58.2916666666667,169.229166666667,313.908333333333
2,23.8,90.37,2020-05-26,29.1416666666667,58.4583333333333,171.4625,315.308333333333
2,23.8,90.37,2020-05-27,27.7291666666667,56.8708333333333,172.033333333333,313.433333333333
2,23.8,90.37,2020-05-28,26.5083333333333,54.2375,171.0125,310.208333333333
2,23.8,90.37,2020-05-29,26.0083333333333,52.5166666666667,167.679166666667,306.658333333333
2,23.8,90.37,2020-05-30,26.7,52.7083333333333,165.404166666667,305.316666666667
2,23.8,90.37,2020-05-31,27.9375,54.6375,164.025,306.345833333333
2,23.8,90.37,2020-06-01,28.4583333333333,56.3958333333333,163.341666666667,307.645833333333
2,23.8,90.37,2020-06-02,28.5666666666667,57.025,164.179166666667,308.683333333333
2,23.8,90.37,2020-06-03,27.8416666666667,56.4083333333333,165.5125,307.183333333333
2,23.8,90.37,2020-06-04,27.8833333333333,55.725,167.3875,306.091666666667
2,23.8,90.37,2020-06-05,28.5708333333333,56.4541666666667,169.258333333333,305.345833333333
2,23.8,90.37,2020-06-06,28.375,56.9458333333333,169.695833333333,304.579166666667
2,23.8,90.37,2020-06-07,28.6625,57.0375,169.9,305.5125
2,23.8,90.37,2020-06-08,28.6333333333333,57.2958333333333,169.966666666667,307.6375
2,23.8,90.37,2020-06-09,29.8625,58.4958333333333,171.9875,311.491666666667
2,23.8,90.37,2020-06-10,28.575,58.4375,172.679166666667,313.366666666667
2,23.8,90.37,2020-06-11,27.8125,56.3875,171.920833333333,313.241666666667
2,23.8,90.37,2020-06-12,27.3791666666667,55.1916666666667,170.925,312.1625
2,23.8,90.37,2020-06-13,27.425,54.8041666666667,169.6875,311.020833333333
2,23.8,90.37,2020-06-14,28.3041666666667,55.7291666666667,169.358333333333,311.483333333333
